OBJECTID,LSTRNMID,LSTRNM,RSTRNMID,RSTRNM,postcode,DISTRICT,GISID,EINDSTRNM,EINDGEOM,LABEL_LSTRNM,LABEL_RSTRNM,RRSTRAATCODE_RSTRNM,RRSTRAATCODE_LSTRNM,RRSTRAATCODE_POSTCODE_LSTRNM,RRSTRAATCODE_POSTCODE_RSTRNM,STRAATNAAMID_12,RRSTRAATCODE_12,SHAPE_Length
14304,-9, ,-9, ,2020,Antwerpen,1056102020,,, , ,,,,,,,40.4387601515502
14305,-9, ,-9, ,2180,Ekeren,778162180,,, , ,,,,,,,129.726042589723
14306,-9, ,-9, ,2050,Antwerpen,980952050,,, , ,,,,,,,36.2470943484477
14307,-9, ,-9, ,2180,Ekeren,4810182180,,, , ,,,,,,,52.2330011685172
14308,-9, ,-9, ,2610,Wilrijk,4919772610,,, , ,,,,,,,40.0951751843915
14309,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4776872040,,, , ,,,,,,,75.4969145755982
14310,-9, ,-9, ,2030,Antwerpen,4432622030,,, , ,,,,,,,75.0417497161889
14311,-9, ,-9, ,2170,Merksem,1356412170,,, , ,,,,,,,102.629770535533
14312,-9, ,-9, ,2180,Ekeren,1208242180,,, , ,,,,,,,39.8864565935458
14313,-9, ,-9, ,2100,Deurne,4048742100,,, , ,,,,,,,59.5778548121311
14314,-9, ,-9, ,2020,Antwerpen,844872020,,, , ,,,,,,,28.837199101068
14315,-9, ,-9, ,2100,Deurne,1421882100,,, , ,,,,,,,54.0634717549166
14316,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4965202040,,, , ,,,,,,,144.09861782581
14317,-9, ,-9, ,2600,Berchem,1055062600,,, , ,,,,,,,66.4521496579021
14318,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4881482040,,, , ,,,,,,,73.5875842055485
14319,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4051462040,,, , ,,,,,,,79.2609311928401
14320,-9, ,-9, ,2100,Deurne,1221852100,,, , ,,,,,,,5.78500288414418
14321,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4509332040,,, , ,,,,,,,215.133352090514
14322,-9, ,-9, ,2050,Antwerpen,1061952050,,, , ,,,,,,,118.258116053654
14323,-9, ,-9, ,2050,Antwerpen,1266452050,,, , ,,,,,,,44.262618366493
14324,-9, ,-9, ,2170,Merksem,983072170,,, , ,,,,,,,9.28456918225802
14325,-9, ,-9, ,2660,Hoboken,1025612660,,, , ,,,,,,,39.9656469508981
14326,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4681862040,,, , ,,,,,,,370.655842388935
14327,-9, ,-9, ,2030,Antwerpen,1420592030,,, , ,,,,,,,201.485623650591
14328,-9, ,-9, ,2660,Hoboken,833432660,,, , ,,,,,,,55.5876438440851
14329,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1085312040,,, , ,,,,,,,10.1708021802921
14330,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4779442040,,, , ,,,,,,,105.680778021714
14331,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1366072040,,, , ,,,,,,,124.756775728558
14332,-9, ,-9, ,2050,Antwerpen,1263712050,,, , ,,,,,,,139.37130576301
14333,-9, ,-9, ,2020,Antwerpen,4686302020,,, , ,,,,,,,92.8894595547564
14334,-9, ,-9, ,2610,Wilrijk,4730162610,,, , ,,,,,,,41.4554691051259
14335,-9, ,-9, ,2180,Ekeren,4099492180,,, , ,,,,,,,151.486275544118
14336,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1354882040,,, , ,,,,,,,150.119776082146
14337,-9, ,-9, ,2180,Ekeren,863912180,,, , ,,,,,,,3.33034746679991
14338,-9, ,-9, ,2050,Antwerpen,1334222050,,, , ,,,,,,,38.6929357482466
14339,-9, ,-9, ,2100,Deurne,1048092100,,, , ,,,,,,,46.2707463716679
14340,-9, ,-9, ,2610,Wilrijk,1143042610,,, , ,,,,,,,74.4561001528952
14341,-9, ,-9, ,2660,Hoboken,4706892660,,, , ,,,,,,,149.821702299985
14342,-9, ,-9, ,2020,Antwerpen,4706892020,,, , ,,,,,,,1.27089172328341
14343,-9, ,-9, ,2020,Antwerpen,1146172020,,, , ,,,,,,,78.7597114037183
14344,-9, ,-9, ,2020,Antwerpen,4120922020,,, , ,,,,,,,26.222656931801
14345,-9, ,-9, ,2030,Antwerpen,4827322030,,, , ,,,,,,,11.578470753643
14346,-9, ,-9, ,2030,Antwerpen,4621072030,,, , ,,,,,,,151.674887898524
14347,-9, ,-9, ,2018,Antwerpen,4749542018,,, , ,,,,,,,30.1693397818277
14348,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4967092040,,, , ,,,,,,,1980.55125084094
14349,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4734492040,,, , ,,,,,,,124.613187235006
14350,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4667372040,,, , ,,,,,,,120.424971385981
14351,-9, ,-9, ,2610,Wilrijk,817132610,,, , ,,,,,,,60.1235106043721
14352,-9, ,-9, ,2600,Berchem,834992600,,, , ,,,,,,,78.2774157482444
14353,-9, ,-9, ,2018,Antwerpen,1345452018,,, , ,,,,,,,23.5771723961285
14354,-9, ,-9, ,2170,Merksem,1375952170,,, , ,,,,,,,155.343038869056
14355,-9, ,-9, ,2050,Antwerpen,1388322050,,, , ,,,,,,,104.463649072899
14356,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4694242040,,, , ,,,,,,,34.6730765618737
14357,-9, ,-9, ,2030,Antwerpen,4892352030,,, , ,,,,,,,36.6463651999254
14358,-9, ,-9, ,2030,Antwerpen,4833352030,,, , ,,,,,,,116.70406442896
14359,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,828312040,,, , ,,,,,,,4.004832410728
14360,-9, ,-9, ,2050,Antwerpen,860022050,,, , ,,,,,,,52.4142063585537
14361,-9, ,-9, ,2020,Antwerpen,1416182020,,, , ,,,,,,,33.5309062099932
14362,-9, ,-9, ,2600,Berchem,976962600,,, , ,,,,,,,57.7408284720346
14363,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4639482040,,, , ,,,,,,,148.141602342819
14364,-9, ,-9, ,2660,Hoboken,978582660,,, , ,,,,,,,44.2200202141518
14365,-9, ,-9, ,2180,Ekeren,4478132180,,, , ,,,,,,,61.8900592260401
14366,-9, ,-9, ,2100,Deurne,4354172100,,, , ,,,,,,,86.6065979551573
14367,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4714402040,,, , ,,,,,,,30.9093741477182
14368,-9, ,-9, ,2610,Wilrijk,1003542610,,, , ,,,,,,,89.6691681848253
14369,-9, ,-9, ,2610,Wilrijk,4771862610,,, , ,,,,,,,49.9003155404026
14370,-9, ,-9, ,2030,Antwerpen,4634312030,,, , ,,,,,,,102.07462785345
14371,-9, ,-9, ,2000,Antwerpen,4778002000,,, , ,,,,,,,332.580879859421
14372,-9, ,-9, ,2660,Hoboken,1218262660,,, , ,,,,,,,1.95809218563456
14373,-9, ,-9, ,2030,Antwerpen,4682782030,,, , ,,,,,,,851.430910612568
14374,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4509342040,,, , ,,,,,,,54.6115255225536
14375,-9, ,-9, ,2180,Ekeren,4228372180,,, , ,,,,,,,198.700752246626
14376,-9, ,-9, ,2610,Wilrijk,4856352610,,, , ,,,,,,,86.1683297223725
14377,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4484452040,,, , ,,,,,,,206.264818457363
14378,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4996612040,,, , ,,,,,,,99.5607229075803
14379,-9, ,-9, ,2600,Berchem,1263762600,,, , ,,,,,,,45.7927548473624
14380,-9, ,-9, ,2050,Antwerpen,1276192050,,, , ,,,,,,,59.9991277258988
14381,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,956302040,,, , ,,,,,,,148.495307659323
14382,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4998132040,,, , ,,,,,,,58.468163648362
14383,-9, ,-9, ,2100,Deurne,1106772100,,, , ,,,,,,,128.160248501194
14384,-9, ,-9, ,2100,Deurne,4935532100,,, , ,,,,,,,6.16335785347722
14385,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4855902040,,, , ,,,,,,,75.2178058151469
14386,-9, ,-9, ,2030,Antwerpen,1248692030,,, , ,,,,,,,42.7209298226092
14387,-9, ,-9, ,2020,Antwerpen,1183602020,,, , ,,,,,,,28.6665267722537
14388,-9, ,-9, ,2610,Wilrijk,4989712610,,, , ,,,,,,,24.6769675328625
14389,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4349072040,,, , ,,,,,,,486.846641170735
14390,-9, ,-9, ,2030,Antwerpen,4362282030,,, , ,,,,,,,140.997592847061
14391,-9, ,-9, ,2600,Berchem,1374502600,,, , ,,,,,,,31.7422791424423
14392,-9, ,-9, ,2610,Wilrijk,4773812610,,, , ,,,,,,,116.649264109758
14393,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,791492040,,, , ,,,,,,,145.385383915159
14394,-9, ,-9, ,2100,Deurne,4496182100,,, , ,,,,,,,97.7005558713012
14395,-9, ,-9, ,2600,Berchem,1279532600,,, , ,,,,,,,40.8316345529421
14396,-9, ,-9, ,2170,Merksem,4768882170,,, , ,,,,,,,11.4589686304178
14397,-9, ,-9, ,2610,Wilrijk,4314602610,,, , ,,,,,,,70.1819438424239
14398,-9, ,-9, ,2050,Antwerpen,907932050,,, , ,,,,,,,44.2673913578162
14399,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,946522040,,, , ,,,,,,,182.896935135441
14400,-9, ,-9, ,2030,Antwerpen,4852672030,,, , ,,,,,,,21.180819736761
14401,-9, ,-9, ,2660,Hoboken,1135582660,,, , ,,,,,,,16.4900563990181
14402,-9, ,-9, ,2140,Borgerhout,4057632140,,, , ,,,,,,,8.3527513732623
14403,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,771852040,,, , ,,,,,,,149.348288366854
14404,-9, ,-9, ,2180,Ekeren,1416532180,,, , ,,,,,,,54.5992316785226
14405,-9, ,-9, ,2050,Antwerpen,747592050,,, , ,,,,,,,144.186357589635
14406,-9, ,-9, ,2018,Antwerpen,4782842018,,, , ,,,,,,,52.2180323136206
14407,-9, ,-9, ,2020,Antwerpen,1080562020,,, , ,,,,,,,119.172430062786
14408,-9, ,-9, ,2600,Berchem,1226902600,,, , ,,,,,,,68.449390676792
14409,-9, ,-9, ,2018,Antwerpen,4934592018,,, , ,,,,,,,12.6015184884595
14410,-9, ,-9, ,2180,Ekeren,953672180,,, , ,,,,,,,34.8748722991723
14411,-9, ,-9, ,2100,Deurne,11311872100,,, , ,,,,,,,62.6604789433125
14412,-9, ,-9, ,2018,Antwerpen,11319612018,,, , ,,,,,,,30.890922922678
14413,-9, ,-9, ,2100,Deurne,878282100,,, , ,,,,,,,48.4225471148335
14414,-9, ,-9, ,2610,Wilrijk,4857962610,,, , ,,,,,,,79.9062315147978
14415,-9, ,-9, ,2660,Hoboken,1162082660,,, , ,,,,,,,20.2479377219865
14416,-9, ,-9, ,2030,Antwerpen,4770052030,,, , ,,,,,,,222.372518206052
14417,-9, ,-9, ,2030,Antwerpen,4393082030,,, , ,,,,,,,125.528466123781
14418,-9, ,-9, ,2180,Ekeren,4850432180,,, , ,,,,,,,69.1984994641054
14419,-9, ,-9, ,2050,Antwerpen,1090242050,,, , ,,,,,,,98.0833692176061
14420,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4523982040,,, , ,,,,,,,88.0242717238852
14421,-9, ,-9, ,2050,Antwerpen,1304092050,,, , ,,,,,,,47.9834360966514
14422,-9, ,-9, ,2030,Antwerpen,4354672030,,, , ,,,,,,,27.1269450215019
14423,-9, ,-9, ,2600,Berchem,11310962600,,, , ,,,,,,,76.7242743640863
14424,-9, ,-9, ,2100,Deurne,1171132100,,, , ,,,,,,,12.202892511436
14425,-9, ,-9, ,2610,Wilrijk,4570772610,,, , ,,,,,,,70.0798707730342
14426,-9, ,-9, ,2610,Wilrijk,871352610,,, , ,,,,,,,11.1759295098519
14427,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4712402040,,, , ,,,,,,,196.572612456466
14428,-9, ,-9, ,2020,Antwerpen,4252112020,,, , ,,,,,,,186.401083533964
14429,-9, ,-9, ,2020,Antwerpen,1351672020,,, , ,,,,,,,50.2090919427682
14430,-9, ,-9, ,2100,Deurne,1132412100,,, , ,,,,,,,185.206595049082
14431,-9, ,-9, ,2100,Deurne,11311832100,,, , ,,,,,,,99.1981616995849
14432,-9, ,-9, ,2030,Antwerpen,4745342030,,, , ,,,,,,,461.023871216013
14433,-9, ,-9, ,2018,Antwerpen,4804342018,,, , ,,,,,,,23.2464521324806
14434,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,949372040,,, , ,,,,,,,125.506258669821
14435,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1247192040,,, , ,,,,,,,52.130092892393
14436,-9, ,-9, ,2600,Berchem,1077402600,,, , ,,,,,,,130.572803008778
14437,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4713772040,,, , ,,,,,,,101.694329688695
14438,-9, ,-9, ,2020,Antwerpen,4815562020,,, , ,,,,,,,47.6308503524046
14439,-9, ,-9, ,2030,Antwerpen,877612030,,, , ,,,,,,,22.6596403620283
14440,-9, ,-9, ,2020,Antwerpen,4660962020,,, , ,,,,,,,15.592977203777
14441,-9, ,-9, ,2610,Wilrijk,4312442610,,, , ,,,,,,,44.8522061110695
14442,-9, ,-9, ,2600,Berchem,971262600,,, , ,,,,,,,15.6871662514056
14443,-9, ,-9, ,2610,Wilrijk,984232610,,, , ,,,,,,,24.4206112634241
14444,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4475202040,,, , ,,,,,,,40.3655538593628
14445,-9, ,-9, ,2020,Antwerpen,4649862020,,, , ,,,,,,,37.8356937924289
14446,-9, ,-9, ,2170,Merksem,1397822170,,, , ,,,,,,,73.3178095125106
14447,-9, ,-9, ,2660,Hoboken,967932660,,, , ,,,,,,,72.1882457305256
14448,-9, ,-9, ,2050,Antwerpen,745742050,,, , ,,,,,,,75.8358864773313
14449,-9, ,-9, ,2180,Ekeren,4959302180,,, , ,,,,,,,30.0183570814778
14450,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4727542040,,, , ,,,,,,,355.480556859284
14451,-9, ,-9, ,2050,Antwerpen,1201482050,,, , ,,,,,,,195.423259310312
14452,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4845092040,,, , ,,,,,,,80.3455367001096
14453,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4529552040,,, , ,,,,,,,214.791295093085
14454,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4632882040,,, , ,,,,,,,88.4819936470686
14455,-9, ,-9, ,2180,Ekeren,887112180,,, , ,,,,,,,3.7630063735119
14456,-9, ,-9, ,2030,Antwerpen,4990652030,,, , ,,,,,,,9.74505335735793
14457,-9, ,-9, ,2600,Berchem,1130142600,,, , ,,,,,,,39.4578858034414
14458,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1228562040,,, , ,,,,,,,143.908221652839
14459,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1082672040,,, , ,,,,,,,98.2581594137845
14460,-9, ,-9, ,2610,Wilrijk,781062610,,, , ,,,,,,,78.4050788115048
14461,-9, ,-9, ,2020,Antwerpen,1018592020,,, , ,,,,,,,27.0398194216721
14462,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4570762040,,, , ,,,,,,,35.5493520093958
14463,-9, ,-9, ,2030,Antwerpen,4753452030,,, , ,,,,,,,47.9195289283074
14464,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4900262040,,, , ,,,,,,,102.154559319592
14465,-9, ,-9, ,2610,Wilrijk,1368222610,,, , ,,,,,,,95.0953898597173
14466,-9, ,-9, ,2030,Antwerpen,4770392030,,, , ,,,,,,,139.561780132259
14467,-9, ,-9, ,2030,Antwerpen,1285382030,,, , ,,,,,,,571.749303610476
14468,-9, ,-9, ,2660,Hoboken,4050862660,,, , ,,,,,,,48.1188521626283
14469,-9, ,-9, ,2030,Antwerpen,4353662030,,, , ,,,,,,,359.563158747671
14470,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4595322040,,, , ,,,,,,,133.425307953803
14471,-9, ,-9, ,2180,Ekeren,4971432180,,, , ,,,,,,,29.8455324984254
14472,-9, ,-9, ,2170,Merksem,779372170,,, , ,,,,,,,163.159341888931
14473,-9, ,-9, ,2610,Wilrijk,4226632610,,, , ,,,,,,,324.689343846624
14474,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4779362040,,, , ,,,,,,,201.515472442002
14475,-9, ,-9, ,2050,Antwerpen,1425372050,,, , ,,,,,,,20.5990272088574
14476,-9, ,-9, ,2100,Deurne,1276862100,,, , ,,,,,,,26.7685071556033
14477,-9, ,-9, ,2600,Berchem,1181522600,,, , ,,,,,,,91.4040578230692
14478,-9, ,-9, ,2020,Antwerpen,4523792020,,, , ,,,,,,,39.4158826438573
14479,-9, ,-9, ,2600,Berchem,1225242600,,, , ,,,,,,,69.8308095436569
14480,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4736632040,,, , ,,,,,,,107.176908611851
14481,-9, ,-9, ,2180,Ekeren,1361762180,,, , ,,,,,,,93.8250610953797
14482,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4795562040,,, , ,,,,,,,75.5983926274693
14483,-9, ,-9, ,2100,Deurne,1284162100,,, , ,,,,,,,50.3902169177518
14484,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4412972040,,, , ,,,,,,,44.150058030078
14485,-9, ,-9, ,2170,Merksem,4120652170,,, , ,,,,,,,41.7924364044845
14486,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,782332040,,, , ,,,,,,,78.2515498334757
14487,-9, ,-9, ,2100,Deurne,945242100,,, , ,,,,,,,60.3286441215588
14488,-9, ,-9, ,2020,Antwerpen,897692020,,, , ,,,,,,,104.923563002688
14489,-9, ,-9, ,2050,Antwerpen,4499602050,,, , ,,,,,,,64.7356660554941
14490,-9, ,-9, ,2030,Antwerpen,4732082030,,, , ,,,,,,,140.488284596238
14491,-9, ,-9, ,2100,Deurne,1114092100,,, , ,,,,,,,40.1264527952766
14492,-9, ,-9, ,2050,Antwerpen,901062050,,, , ,,,,,,,49.2719744486128
14493,-9, ,-9, ,2610,Wilrijk,1055752610,,, , ,,,,,,,49.9394082247979
14494,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4693992040,,, , ,,,,,,,149.748210378837
14495,-9, ,-9, ,2020,Antwerpen,1370892020,,, , ,,,,,,,57.1252353975714
14496,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,791472040,,, , ,,,,,,,174.020365755392
14497,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1029522040,,, , ,,,,,,,106.119832248597
14498,-9, ,-9, ,2030,Antwerpen,4631732030,,, , ,,,,,,,75.9989420862639
14499,-9, ,-9, ,2610,Wilrijk,744902610,,, , ,,,,,,,21.105274601322
14500,-9, ,-9, ,2180,Ekeren,745682180,,, , ,,,,,,,51.9108341665757
14501,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1398442040,,, , ,,,,,,,106.745273686737
14502,-9, ,-9, ,2030,Antwerpen,4810702030,,, , ,,,,,,,22.1166586406929
14503,-9, ,-9, ,2020,Antwerpen,1317222020,,, , ,,,,,,,164.199049839178
14504,-9, ,-9, ,2170,Merksem,4447872170,,, , ,,,,,,,20.5198450873211
14505,-9, ,-9, ,2660,Hoboken,4890382660,,, , ,,,,,,,197.044064516829
14506,-9, ,-9, ,2050,Antwerpen,1367912050,,, , ,,,,,,,199.219365798231
14507,-9, ,-9, ,2020,Antwerpen,829032020,,, , ,,,,,,,22.9147569226184
14508,-9, ,-9, ,2100,Deurne,782002100,,, , ,,,,,,,247.581357979646
14509,-9, ,-9, ,2100,Deurne,802822100,,, , ,,,,,,,22.0320133480748
14510,-9, ,-9, ,2050,Antwerpen,1203222050,,, , ,,,,,,,51.3154348197267
14511,-9, ,-9, ,2660,Hoboken,4244912660,,, , ,,,,,,,126.768865307613
14512,-9, ,-9, ,2180,Ekeren,1342302180,,, , ,,,,,,,201.682605736766
14513,-9, ,-9, ,2050,Antwerpen,918762050,,, , ,,,,,,,130.14127056205
14514,-9, ,-9, ,2610,Wilrijk,786092610,,, , ,,,,,,,51.1071872246202
14515,-9, ,-9, ,2000,Antwerpen,4119752000,,, , ,,,,,,,66.3198366580882
14516,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4484422040,,, , ,,,,,,,34.7672329316273
14517,-9, ,-9, ,2020,Antwerpen,1350342020,,, , ,,,,,,,9.11377561495146
14518,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4674952040,,, , ,,,,,,,20.7346003077854
14519,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,887502040,,, , ,,,,,,,173.095263073791
14520,-9, ,-9, ,2140,Borgerhout,774652140,,, , ,,,,,,,46.0569650102921
14521,-9, ,-9, ,2100,Deurne,774652100,,, , ,,,,,,,78.1212519120318
14522,-9, ,-9, ,2100,Deurne,937942100,,, , ,,,,,,,52.560175022027
14523,-9, ,-9, ,2030,Antwerpen,4769092030,,, , ,,,,,,,95.0383071367421
14524,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,752882040,,, , ,,,,,,,74.4115570712662
14525,-9, ,-9, ,2100,Deurne,4786932100,,, , ,,,,,,,13.4448768668889
14526,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1085462040,,, , ,,,,,,,32.7747099274607
14527,-9, ,-9, ,2050,Antwerpen,1246662050,,, , ,,,,,,,42.752420777111
14528,-9, ,-9, ,2140,Borgerhout,858942140,,, , ,,,,,,,297.923949898417
14529,-9, ,-9, ,2100,Deurne,858942100,,, , ,,,,,,,137.807461821294
14530,-9, ,-9, ,2100,Deurne,4240422100,,, , ,,,,,,,109.312943218498
14531,-9, ,-9, ,2180,Ekeren,747002180,,, , ,,,,,,,60.6985910266584
14532,-9, ,-9, ,2180,Ekeren,1416682180,,, , ,,,,,,,35.3496232998858
14533,-9, ,-9, ,2100,Deurne,852432100,,, , ,,,,,,,129.472906557356
14534,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4731832040,,, , ,,,,,,,126.559634895877
14535,-9, ,-9, ,2100,Deurne,909092100,,, , ,,,,,,,98.0537489915285
14536,-9, ,-9, ,2170,Merksem,4891332170,,, , ,,,,,,,5.29957663337577
14537,-9, ,-9, ,2140,Borgerhout,1300982140,,, , ,,,,,,,47.4268443054097
14538,-9, ,-9, ,2660,Hoboken,1163752660,,, , ,,,,,,,113.032718102631
14539,-9, ,-9, ,2020,Antwerpen,4885702020,,, , ,,,,,,,43.6328146585197
14540,-9, ,-9, ,2030,Antwerpen,4433242030,,, , ,,,,,,,194.133672249196
14541,-9, ,-9, ,2100,Deurne,1380652100,,, , ,,,,,,,61.1217671007289
14542,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4967002040,,, , ,,,,,,,92.2701203366183
14543,-9, ,-9, ,2610,Wilrijk,4251222610,,, , ,,,,,,,159.448440179733
14544,-9, ,-9, ,2660,Hoboken,1201432660,,, , ,,,,,,,75.6987555666181
14545,-9, ,-9, ,2100,Deurne,850572100,,, , ,,,,,,,64.5735838023329
14546,-9, ,-9, ,2100,Deurne,982492100,,, , ,,,,,,,2.82387314895818
14547,-9, ,-9, ,2180,Ekeren,773132180,,, , ,,,,,,,63.7623093727911
14548,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4683922040,,, , ,,,,,,,22.8176984158853
14549,-9, ,-9, ,2660,Hoboken,848722660,,, , ,,,,,,,39.0189659621222
14550,-9, ,-9, ,2180,Ekeren,1332632180,,, , ,,,,,,,34.9749909680072
14551,-9, ,-9, ,2020,Antwerpen,1130242020,,, , ,,,,,,,134.245862184147
14552,-9, ,-9, ,2030,Antwerpen,4770572030,,, , ,,,,,,,58.4493310087337
14553,-9, ,-9, ,2610,Wilrijk,1264412610,,, , ,,,,,,,85.9230441435605
14554,-9, ,-9, ,2660,Hoboken,1285242660,,, , ,,,,,,,11.7191386378902
14555,-9, ,-9, ,2600,Berchem,898512600,,, , ,,,,,,,22.7608731132511
14556,-9, ,-9, ,2600,Berchem,1396322600,,, , ,,,,,,,47.1254162590466
14557,-9, ,-9, ,2600,Berchem,4706742600,,, , ,,,,,,,71.3409250060135
14558,-9, ,-9, ,2020,Antwerpen,4706742020,,, , ,,,,,,,552.720117528482
14559,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4482592040,,, , ,,,,,,,280.381150733449
14560,-9, ,-9, ,2030,Antwerpen,4689542030,,, , ,,,,,,,129.698549082719
14561,-9, ,-9, ,2180,Ekeren,805232180,,, , ,,,,,,,117.241272148296
14562,-9, ,-9, ,2030,Antwerpen,805232030,,, , ,,,,,,,23.6150301410739
14563,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4640212040,,, , ,,,,,,,112.27635531109
14564,-9, ,-9, ,2020,Antwerpen,843122020,,, , ,,,,,,,17.9313411085367
14565,-9, ,-9, ,2030,Antwerpen,4897512030,,, , ,,,,,,,145.711575011168
14566,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,947902040,,, , ,,,,,,,271.973309239217
14567,-9, ,-9, ,2170,Merksem,4348982170,,, , ,,,,,,,312.641136924444
14568,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4684932040,,, , ,,,,,,,72.2314343030104
14569,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4836952040,,, , ,,,,,,,245.757026893557
14570,-9, ,-9, ,2100,Deurne,972462100,,, , ,,,,,,,115.802262866026
14571,-9, ,-9, ,2050,Antwerpen,1337642050,,, , ,,,,,,,68.1830546543175
14572,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4487062040,,, , ,,,,,,,157.425669700027
14573,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4665382040,,, , ,,,,,,,49.2403825643034
14574,-9, ,-9, ,2020,Antwerpen,945232020,,, , ,,,,,,,62.1283165140263
14575,-9, ,-9, ,2610,Wilrijk,773542610,,, , ,,,,,,,53.3909747328048
14576,-9, ,-9, ,2020,Antwerpen,773542020,,, , ,,,,,,,0.39555395442649
14577,-9, ,-9, ,2030,Antwerpen,4633902030,,, , ,,,,,,,138.241911705181
14578,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4869142040,,, , ,,,,,,,167.525926390888
14579,-9, ,-9, ,2050,Antwerpen,1385282050,,, , ,,,,,,,46.416889234619
14580,-9, ,-9, ,2660,Hoboken,1275002660,,, , ,,,,,,,21.6720206690054
14581,-9, ,-9, ,2050,Antwerpen,829392050,,, , ,,,,,,,159.438435340756
14582,-9, ,-9, ,2600,Berchem,898592600,,, , ,,,,,,,106.683364851142
14583,-9, ,-9, ,2170,Merksem,4235292170,,, , ,,,,,,,68.1516559075253
14584,-9, ,-9, ,2170,Merksem,4464822170,,, , ,,,,,,,45.74319268869
14585,-9, ,-9, ,2610,Wilrijk,4685462610,,, , ,,,,,,,71.7038645082641
14586,-9, ,-9, ,2140,Borgerhout,4511372140,,, , ,,,,,,,89.3040613615662
