,speed,deg,gust,address,time,LSTRNM,postcode,DISTRICT,lat,lon,full_address
16925,4.14,213,9.17,Visserskaai 2000 Antwerpen,15-Nov 06:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16926,5.0,172,10.43,Visserskaai 2000 Antwerpen,15-Nov 09:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16927,6.12,164,11.41,Visserskaai 2000 Antwerpen,15-Nov 12:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16928,6.25,155,13.39,Visserskaai 2000 Antwerpen,15-Nov 15:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16929,5.45,163,12.75,Visserskaai 2000 Antwerpen,15-Nov 18:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16930,5.38,185,11.64,Visserskaai 2000 Antwerpen,15-Nov 21:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16931,4.01,196,9.68,Visserskaai 2000 Antwerpen,16-Nov 00:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16932,4.42,207,9.7,Visserskaai 2000 Antwerpen,16-Nov 03:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16933,4.51,183,11.73,Visserskaai 2000 Antwerpen,16-Nov 06:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16934,6.45,193,12.03,Visserskaai 2000 Antwerpen,16-Nov 09:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16935,5.93,204,10.16,Visserskaai 2000 Antwerpen,16-Nov 12:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16936,3.67,193,7.57,Visserskaai 2000 Antwerpen,16-Nov 15:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16937,3.59,155,9.65,Visserskaai 2000 Antwerpen,16-Nov 18:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16938,5.05,142,11.32,Visserskaai 2000 Antwerpen,16-Nov 21:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16939,9.2,169,17.63,Visserskaai 2000 Antwerpen,17-Nov 00:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16940,8.91,199,15.61,Visserskaai 2000 Antwerpen,17-Nov 03:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16941,5.47,212,12.0,Visserskaai 2000 Antwerpen,17-Nov 06:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16942,6.07,205,11.87,Visserskaai 2000 Antwerpen,17-Nov 09:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16943,6.05,202,10.5,Visserskaai 2000 Antwerpen,17-Nov 12:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16944,6.06,198,11.73,Visserskaai 2000 Antwerpen,17-Nov 15:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16945,5.54,176,12.6,Visserskaai 2000 Antwerpen,17-Nov 18:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16946,4.67,182,11.32,Visserskaai 2000 Antwerpen,17-Nov 21:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16947,4.97,239,9.63,Visserskaai 2000 Antwerpen,18-Nov 00:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16948,4.8,231,11.05,Visserskaai 2000 Antwerpen,18-Nov 03:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16949,4.78,216,10.98,Visserskaai 2000 Antwerpen,18-Nov 06:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16950,5.17,223,10.74,Visserskaai 2000 Antwerpen,18-Nov 09:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16951,4.38,242,6.61,Visserskaai 2000 Antwerpen,18-Nov 12:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16952,2.91,240,5.9,Visserskaai 2000 Antwerpen,18-Nov 15:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16953,2.07,239,3.01,Visserskaai 2000 Antwerpen,18-Nov 18:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16954,1.71,215,1.72,Visserskaai 2000 Antwerpen,18-Nov 21:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16955,1.72,223,1.94,Visserskaai 2000 Antwerpen,19-Nov 00:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16956,2.02,241,3.2,Visserskaai 2000 Antwerpen,19-Nov 03:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16957,2.23,243,4.22,Visserskaai 2000 Antwerpen,19-Nov 06:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16958,1.76,238,2.77,Visserskaai 2000 Antwerpen,19-Nov 09:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16959,2.58,247,3.42,Visserskaai 2000 Antwerpen,19-Nov 12:00,Visserskaai,2000,Antwerpen,51.2101261,4.3875697,Visserskaai 2000 Antwerpen
16960,2.43,175,5.12,Vlaaikensgang 2000 Antwerpen,14-Nov 15:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16961,3.27,186,8.84,Vlaaikensgang 2000 Antwerpen,14-Nov 18:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16962,3.56,194,10.22,Vlaaikensgang 2000 Antwerpen,14-Nov 21:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16963,4.17,190,9.64,Vlaaikensgang 2000 Antwerpen,15-Nov 00:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16964,4.14,198,9.51,Vlaaikensgang 2000 Antwerpen,15-Nov 03:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16965,4.1,213,9.1,Vlaaikensgang 2000 Antwerpen,15-Nov 06:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16966,4.9,172,10.32,Vlaaikensgang 2000 Antwerpen,15-Nov 09:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16967,6.01,164,11.33,Vlaaikensgang 2000 Antwerpen,15-Nov 12:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16968,6.14,154,13.31,Vlaaikensgang 2000 Antwerpen,15-Nov 15:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16969,5.33,161,12.63,Vlaaikensgang 2000 Antwerpen,15-Nov 18:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16970,5.34,185,11.61,Vlaaikensgang 2000 Antwerpen,15-Nov 21:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16971,3.95,195,9.65,Vlaaikensgang 2000 Antwerpen,16-Nov 00:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16972,4.37,208,9.65,Vlaaikensgang 2000 Antwerpen,16-Nov 03:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16973,4.41,183,11.7,Vlaaikensgang 2000 Antwerpen,16-Nov 06:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16974,6.37,193,11.98,Vlaaikensgang 2000 Antwerpen,16-Nov 09:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16975,5.83,204,10.1,Vlaaikensgang 2000 Antwerpen,16-Nov 12:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16976,3.65,192,7.56,Vlaaikensgang 2000 Antwerpen,16-Nov 15:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16977,3.52,155,9.6,Vlaaikensgang 2000 Antwerpen,16-Nov 18:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16978,4.94,142,11.21,Vlaaikensgang 2000 Antwerpen,16-Nov 21:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16979,9.05,169,17.56,Vlaaikensgang 2000 Antwerpen,17-Nov 00:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16980,8.75,198,15.5,Vlaaikensgang 2000 Antwerpen,17-Nov 03:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16981,5.39,211,11.93,Vlaaikensgang 2000 Antwerpen,17-Nov 06:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16982,5.98,205,11.8,Vlaaikensgang 2000 Antwerpen,17-Nov 09:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16983,5.96,202,10.43,Vlaaikensgang 2000 Antwerpen,17-Nov 12:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16984,5.94,198,11.63,Vlaaikensgang 2000 Antwerpen,17-Nov 15:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16985,5.43,176,12.47,Vlaaikensgang 2000 Antwerpen,17-Nov 18:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16986,4.59,181,11.26,Vlaaikensgang 2000 Antwerpen,17-Nov 21:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16987,4.88,238,9.56,Vlaaikensgang 2000 Antwerpen,18-Nov 00:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16988,4.71,231,10.94,Vlaaikensgang 2000 Antwerpen,18-Nov 03:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16989,4.68,216,10.91,Vlaaikensgang 2000 Antwerpen,18-Nov 06:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16990,5.09,223,10.71,Vlaaikensgang 2000 Antwerpen,18-Nov 09:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16991,4.3,242,6.56,Vlaaikensgang 2000 Antwerpen,18-Nov 12:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16992,2.89,239,5.92,Vlaaikensgang 2000 Antwerpen,18-Nov 15:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16993,2.05,240,3.05,Vlaaikensgang 2000 Antwerpen,18-Nov 18:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16994,1.68,214,1.67,Vlaaikensgang 2000 Antwerpen,18-Nov 21:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16995,1.7,222,1.92,Vlaaikensgang 2000 Antwerpen,19-Nov 00:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16996,1.98,240,3.19,Vlaaikensgang 2000 Antwerpen,19-Nov 03:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16997,2.2,242,4.26,Vlaaikensgang 2000 Antwerpen,19-Nov 06:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16998,1.73,238,2.76,Vlaaikensgang 2000 Antwerpen,19-Nov 09:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
16999,2.54,247,3.4,Vlaaikensgang 2000 Antwerpen,19-Nov 12:00,Vlaaikensgang,2000,Antwerpen,51.2198422,4.3997007,Vlaaikensgang 2000 Antwerpen
17000,2.47,176,5.13,Vlaamsekaai 2000 Antwerpen,14-Nov 15:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17001,3.33,186,8.88,Vlaamsekaai 2000 Antwerpen,14-Nov 18:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17002,3.63,194,10.2,Vlaamsekaai 2000 Antwerpen,14-Nov 21:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17003,4.21,190,9.67,Vlaamsekaai 2000 Antwerpen,15-Nov 00:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17004,4.22,198,9.53,Vlaamsekaai 2000 Antwerpen,15-Nov 03:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17005,4.14,213,9.17,Vlaamsekaai 2000 Antwerpen,15-Nov 06:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17006,5.0,172,10.43,Vlaamsekaai 2000 Antwerpen,15-Nov 09:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17007,6.12,164,11.41,Vlaamsekaai 2000 Antwerpen,15-Nov 12:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17008,6.25,155,13.39,Vlaamsekaai 2000 Antwerpen,15-Nov 15:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17009,5.45,163,12.75,Vlaamsekaai 2000 Antwerpen,15-Nov 18:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17010,5.38,185,11.64,Vlaamsekaai 2000 Antwerpen,15-Nov 21:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17011,4.01,196,9.68,Vlaamsekaai 2000 Antwerpen,16-Nov 00:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17012,4.42,207,9.7,Vlaamsekaai 2000 Antwerpen,16-Nov 03:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17013,4.51,183,11.73,Vlaamsekaai 2000 Antwerpen,16-Nov 06:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17014,6.45,193,12.03,Vlaamsekaai 2000 Antwerpen,16-Nov 09:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17015,5.93,204,10.16,Vlaamsekaai 2000 Antwerpen,16-Nov 12:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17016,3.67,193,7.57,Vlaamsekaai 2000 Antwerpen,16-Nov 15:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17017,3.59,155,9.65,Vlaamsekaai 2000 Antwerpen,16-Nov 18:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17018,5.05,142,11.32,Vlaamsekaai 2000 Antwerpen,16-Nov 21:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17019,9.2,169,17.63,Vlaamsekaai 2000 Antwerpen,17-Nov 00:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17020,8.91,199,15.61,Vlaamsekaai 2000 Antwerpen,17-Nov 03:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17021,5.47,212,12.0,Vlaamsekaai 2000 Antwerpen,17-Nov 06:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17022,6.07,205,11.87,Vlaamsekaai 2000 Antwerpen,17-Nov 09:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17023,6.05,202,10.5,Vlaamsekaai 2000 Antwerpen,17-Nov 12:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17024,6.06,198,11.73,Vlaamsekaai 2000 Antwerpen,17-Nov 15:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17025,5.54,176,12.6,Vlaamsekaai 2000 Antwerpen,17-Nov 18:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17026,4.67,182,11.32,Vlaamsekaai 2000 Antwerpen,17-Nov 21:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17027,4.97,239,9.63,Vlaamsekaai 2000 Antwerpen,18-Nov 00:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17028,4.8,231,11.05,Vlaamsekaai 2000 Antwerpen,18-Nov 03:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17029,4.78,216,10.98,Vlaamsekaai 2000 Antwerpen,18-Nov 06:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17030,5.17,223,10.74,Vlaamsekaai 2000 Antwerpen,18-Nov 09:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17031,4.38,242,6.61,Vlaamsekaai 2000 Antwerpen,18-Nov 12:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17032,2.91,240,5.9,Vlaamsekaai 2000 Antwerpen,18-Nov 15:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17033,2.07,239,3.01,Vlaamsekaai 2000 Antwerpen,18-Nov 18:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17034,1.71,215,1.72,Vlaamsekaai 2000 Antwerpen,18-Nov 21:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17035,1.72,223,1.94,Vlaamsekaai 2000 Antwerpen,19-Nov 00:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17036,2.02,241,3.2,Vlaamsekaai 2000 Antwerpen,19-Nov 03:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17037,2.23,243,4.22,Vlaamsekaai 2000 Antwerpen,19-Nov 06:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17038,1.76,238,2.77,Vlaamsekaai 2000 Antwerpen,19-Nov 09:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17039,2.58,247,3.42,Vlaamsekaai 2000 Antwerpen,19-Nov 12:00,Vlaamsekaai,2000,Antwerpen,51.2098121,4.3908763,Vlaamsekaai 2000 Antwerpen
17040,2.45,175,5.13,Vlaanderenstraat 2000 Antwerpen,14-Nov 15:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17041,3.3,186,8.85,Vlaanderenstraat 2000 Antwerpen,14-Nov 18:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17042,3.59,194,10.21,Vlaanderenstraat 2000 Antwerpen,14-Nov 21:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17043,4.19,190,9.65,Vlaanderenstraat 2000 Antwerpen,15-Nov 00:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17044,4.18,198,9.51,Vlaanderenstraat 2000 Antwerpen,15-Nov 03:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17045,4.11,213,9.13,Vlaanderenstraat 2000 Antwerpen,15-Nov 06:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17046,4.94,172,10.37,Vlaanderenstraat 2000 Antwerpen,15-Nov 09:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17047,6.06,164,11.36,Vlaanderenstraat 2000 Antwerpen,15-Nov 12:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17048,6.18,154,13.35,Vlaanderenstraat 2000 Antwerpen,15-Nov 15:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17049,5.37,162,12.68,Vlaanderenstraat 2000 Antwerpen,15-Nov 18:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17050,5.36,185,11.62,Vlaanderenstraat 2000 Antwerpen,15-Nov 21:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17051,3.97,195,9.66,Vlaanderenstraat 2000 Antwerpen,16-Nov 00:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17052,4.39,207,9.66,Vlaanderenstraat 2000 Antwerpen,16-Nov 03:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17053,4.46,183,11.72,Vlaanderenstraat 2000 Antwerpen,16-Nov 06:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17054,6.41,193,12.0,Vlaanderenstraat 2000 Antwerpen,16-Nov 09:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17055,5.87,204,10.12,Vlaanderenstraat 2000 Antwerpen,16-Nov 12:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17056,3.66,192,7.56,Vlaanderenstraat 2000 Antwerpen,16-Nov 15:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17057,3.55,155,9.62,Vlaanderenstraat 2000 Antwerpen,16-Nov 18:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17058,4.98,142,11.25,Vlaanderenstraat 2000 Antwerpen,16-Nov 21:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17059,9.12,169,17.58,Vlaanderenstraat 2000 Antwerpen,17-Nov 00:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17060,8.81,198,15.54,Vlaanderenstraat 2000 Antwerpen,17-Nov 03:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17061,5.42,211,11.96,Vlaanderenstraat 2000 Antwerpen,17-Nov 06:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17062,6.02,205,11.83,Vlaanderenstraat 2000 Antwerpen,17-Nov 09:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17063,6.0,202,10.46,Vlaanderenstraat 2000 Antwerpen,17-Nov 12:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17064,5.99,198,11.67,Vlaanderenstraat 2000 Antwerpen,17-Nov 15:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17065,5.48,176,12.52,Vlaanderenstraat 2000 Antwerpen,17-Nov 18:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17066,4.63,182,11.29,Vlaanderenstraat 2000 Antwerpen,17-Nov 21:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17067,4.92,239,9.58,Vlaanderenstraat 2000 Antwerpen,18-Nov 00:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17068,4.75,231,10.99,Vlaanderenstraat 2000 Antwerpen,18-Nov 03:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17069,4.72,216,10.94,Vlaanderenstraat 2000 Antwerpen,18-Nov 06:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17070,5.12,223,10.72,Vlaanderenstraat 2000 Antwerpen,18-Nov 09:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17071,4.33,242,6.58,Vlaanderenstraat 2000 Antwerpen,18-Nov 12:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17072,2.9,239,5.91,Vlaanderenstraat 2000 Antwerpen,18-Nov 15:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
17073,2.06,239,3.04,Vlaanderenstraat 2000 Antwerpen,18-Nov 18:00,Vlaanderenstraat,2000,Antwerpen,51.2166957,4.3946665,Vlaanderenstraat 2000 Antwerpen
